timestamp,range,doppler,azimuth,elevation,power,x,y,z,comp_height,comp_velocity,u,v,label,instance
1668925935.748718,87.0418,0.0,6.2928,-3.5883,19.16,9.5219,-5.44766,86.3477,6.21766,0.0,1061,425,-1,0
1668925935.748718,87.4727,0.0,6.2928,-3.5883,14.22,9.56903,-5.47463,86.7752,6.244630000000001,0.0,1061,425,-1,0
1668925935.748718,3.8781,0.0,44.6016,16.5682,5.33,2.61004,1.10587,2.64659,-0.3358699999999999,0.0,2016,964,-1,0
1668925935.748718,4.309,0.0,50.1216,16.5682,11.74,3.16946,1.22874,2.64805,-0.4587399999999999,0.0,2251,1010,-1,0
1668925935.748718,4.309,0.0,44.6016,16.5682,12.6,2.90004,1.22874,2.94065,-0.4587399999999999,0.0,2017,960,-1,0
1668925935.748718,4.7399,0.0,50.1216,16.7454,14.32,3.48318,1.36566,2.91016,-0.5956600000000001,0.0,2253,1013,-1,0
1668925935.748718,5.1708,0.0,47.2512,-2.215,11.49,3.79427,-0.199848,3.50724,0.969848,0.0,2114,438,-1,0
1668925935.748718,7.3253,0.0,28.3728,-5.1388,2.73,3.46704,-0.656118,6.41944,1.426118,0.0,1522,389,4,1
1668925935.748718,7.7562,0.0,30.4704,-5.1388,15.45,3.91731,-0.694713,6.65813,1.4647130000000002,0.0,1574,384,4,1
1668925935.748718,8.1871,0.0,30.0288,-5.1388,20.59,4.08065,-0.733309,7.05969,1.503309,0.0,1563,384,4,1
1668925935.748718,8.618,0.0,23.2944,-3.4111,22.06,3.402,-0.512769,7.90148,1.282769,0.0,1404,428,4,1
1668925935.748718,8.618,0.0,20.5344,-3.4111,22.4,3.01758,-0.512769,8.05613,1.282769,0.0,1344,431,4,1
1668925935.748718,9.0489,0.0,22.9632,-3.7655,21.51,3.52271,-0.594269,8.31384,1.3642690000000002,0.0,1397,421,4,1
1668925935.748718,9.4798,0.0,23.2944,-4.2971,20.03,3.7383,-0.710305,8.68258,1.480305,0.0,1404,409,4,1
1668925935.748718,9.9107,0.0,17.0016,0.3101,22.34,2.89783,0.0536391,9.47743,0.7163609,0.0,1272,505,4,1
1668925935.748718,10.3416,0.0,17.3328,0.3101,22.78,3.08094,0.0559712,9.87185,0.7140288,0.0,1279,504,4,1
1668925935.748718,10.7725,0.0,27.048,0.6645,19.36,4.89832,0.124934,9.59362,0.645066,0.0,1494,507,4,1
1668925935.748718,11.2034,0.0,21.7488,2.0378,15.75,4.14866,0.39838,10.3993,0.37162,0.0,1373,536,4,1
1668925935.748718,11.2034,0.0,27.4896,2.0378,15.81,5.16808,0.39838,9.93219,0.37162,0.0,1505,536,4,1
1668925935.748718,11.6343,0.0,27.9312,2.0378,13.99,5.44619,0.413702,10.2725,0.356298,0.0,1516,535,4,1
1668925935.748718,11.6343,0.0,18.5472,-2.5694,15.71,3.69698,-0.521559,11.0189,1.291559,0.0,1303,445,4,1
1668925935.748718,12.0652,0.0,19.7616,-2.5694,12.54,4.07523,-0.540876,11.3432,1.310876,0.0,1328,444,4,1
1668925935.748718,12.4961,0.0,19.7616,-3.7655,10.27,4.2159,-0.820657,11.7348,1.590657,0.0,1328,420,4,1
1668925935.748718,12.927,0.0,34.8864,-3.0567,15.69,7.38309,-0.689322,10.5888,1.459322,0.0,1696,417,4,1
1668925935.748718,13.3579,0.0,34.8864,-3.0567,15.78,7.6292,-0.712299,10.9417,1.482299,0.0,1696,416,4,1
1668925935.748718,13.7888,0.0,34.8864,-3.0567,12.66,7.8753,-0.735276,11.2947,1.505276,0.0,1696,416,4,1
1668925935.748718,48.2608,0.0,-18.5472,-1.6834,11.8,-15.3444,-1.41774,45.7345,2.18774,0.0,590,472,-1,0
1668925935.748718,51.708,0.0,-13.9104,-2.9238,9.49,-12.4146,-2.63751,50.1262,3.40751,0.0,681,447,-1,0
1668925935.748718,53.8625,0.0,-11.1504,-9.8346,12.31,-10.2631,-9.19996,52.0692,9.96996,0.0,732,314,-1,0
1668925935.748718,54.2934,0.0,-11.1504,-9.8346,12.11,-10.3452,-9.27356,52.4857,10.04356,0.0,732,314,-1,0
1668925935.748718,56.017,0.0,-8.5008,-9.1258,7.39,-8.1758,-8.88445,54.7003,9.65445,0.0,783,328,-1,0
1668925935.748718,56.4479,0.0,-11.9232,-9.1258,9.56,-11.5145,-8.95279,54.531,9.72279,0.0,717,328,-1,0
1668925935.748718,56.8788,0.0,-12.3648,-9.1258,11.47,-12.0256,-9.02113,54.8562,9.79113,0.0,709,328,-1,0
1668925935.748718,57.7406,0.0,-8.1696,-17.6314,14.57,-7.81972,-17.4892,54.4698,18.2592,0.0,785,159,-1,0
1668925935.748718,58.1715,0.0,-8.1696,-17.0998,16.04,-7.90097,-17.1046,55.0357,17.8746,0.0,785,170,-1,0
1668925935.748718,58.6024,0.0,-8.5008,-17.0998,12.26,-8.27985,-17.2313,55.3965,18.0013,0.0,779,170,-1,0
1668925935.748718,59.4642,0.0,-5.9616,-2.7466,10.48,-6.16897,-2.84946,59.0747,3.61946,0.0,833,447,-1,0
1668925935.748718,60.326,0.0,-5.52,-2.5694,9.68,-5.79712,-2.70438,59.9859,3.47438,0.0,841,451,-1,0
1668925935.748718,60.7569,0.0,-5.9616,-2.7466,9.2,-6.30308,-2.9114,60.3589,3.6814,0.0,833,447,-1,0
1668925935.748718,61.1878,0.0,-6.2928,-3.5883,8.33,-6.69361,-3.82954,60.6999,4.59954,0.0,826,432,-1,0
1668925935.748718,66.7895,0.0,-0.3312,-15.8594,12.55,-0.371381,-18.2521,64.2461,19.0221,0.0,932,194,-1,0
1668925935.748718,67.2204,0.0,-0.6624,-15.8594,11.79,-0.747541,-18.3698,64.6573,19.1398,0.0,926,194,-1,0
1668925935.748718,86.18,0.0,5.9616,-3.5883,15.91,8.93327,-5.39372,85.5459,6.16372,0.0,1055,425,-1,0
1668925935.748718,86.6109,0.0,6.2928,-3.5883,15.92,9.47476,-5.42069,85.9203,6.19069,0.0,1061,425,-1,0
1668925935.748718,87.0418,0.0,6.2928,-3.7655,14.54,9.52,-5.7163,86.3306,6.4863,0.0,1061,422,-1,0
1668925935.748718,87.4727,0.0,6.2928,-4.2971,19.3,9.56088,-6.55418,86.7012,7.32418,0.0,1061,412,-1,0
